YDR243C	mRNA-splicing
YDL043C	mRNA-splicing
YBR237W	mRNA-splicing
YBR152W	mRNA-splicing
YML046W	mRNA-splicing
YMR125W	mRNA-splicing
YNR011C	mRNA-splicing
YOR159C	mRNA-splicing
YOR148C	mRNA-splicing
YMR268C	mRNA-splicing
YHR165C	mRNA-splicing
YKL012W	mRNA-splicing
YKL074C	mRNA-splicing
YLL036C	mRNA-splicing
YLR298C	mRNA-splicing
YLR147C	mRNA-splicing
YKR086W	mRNA-splicing
YKL078W	mRNA-splicing
YJL203W	mRNA-splicing
YIL061C	mRNA-splicing
YNL082W	MSH2-MSH3-complex
YOL090W	MSH2-MSH3-complex
YCR092C	MSH2-MSH3-complex
YDR097C	MSH2-MSH6-complex
YOL090W	MSH2-MSH6-complex
YMR023C	Mto1p-Mss1p-complex
YGL023C	Mto1p-Mss1p-complex
YPL037C	NAC-complex
YHR193C	NAC-complex
YDR397C	NC2-complex
YER159C	NC2-complex
YPL022W	NEF1-complex
YML095C	NEF1-complex
YMR201C	NEF1-complex
YEL037C	NEF2-complex
YER162C	NEF2-complex
YDR460W	NEF3-complex
YGR258C	NEF3-complex
YER171W	NEF3-complex
YPL122C	NEF3-complex
YPR025C	NEF3-complex
YDL108W	NEF3-complex
YDR311W	NEF3-complex
YIL143C	NEF3-complex
YLR005W	NEF3-complex
YJR052W	NEF4-complex
YBR114W	NEF4-complex
YAL009W	Nem1p-Spo7p-complex
YHR004C	Nem1p-Spo7p-complex
YGL090W	Non-homologous-end-joining-apparatus
YDR369C	Non-homologous-end-joining-apparatus
YMR106C	Non-homologous-end-joining-apparatus
YMR224C	Non-homologous-end-joining-apparatus
YMR284W	Non-homologous-end-joining-apparatus
YNL250W	Non-homologous-end-joining-apparatus
YOR005C	Non-homologous-end-joining-apparatus
YMR080C	Nonsense-mediated-mRNA-decay-pathway-complex
YGR072W	Nonsense-mediated-mRNA-decay-pathway-complex
YHR077C	Nonsense-mediated-mRNA-decay-pathway-complex
YDL014W	Nop56p-Nop1p-complex
YOR310C	Nop56p-Nop1p-complex
YLR197W	Nop56p-Nop1p-complex
YIL038C	NOT-complex
YPR072W	NOT-complex
YCR093W	NOT-complex
YDL165W	NOT-complex
YER068W	NOT-complex
YBL050W	NSF-SNAP-complex
YBR080C	NSF-SNAP-complex
YFR002W	NSP1-complex
YGL172W	NSP1-complex
YGR119C	NSP1-complex
YJL041W	NSP1-complex
YJL041W	NSP1-NUP82-complex
YJL061W	NSP1-NUP82-complex
YOR244W	NuA4-complex
YHR099W	NuA4-complex
YER105C	Nuclear-pore-complex
YGL100W	Nuclear-pore-complex
YGR119C	Nuclear-pore-complex
YGL172W	Nuclear-pore-complex
YGL092W	Nuclear-pore-complex
YER107C	Nuclear-pore-complex
YFR002W	Nuclear-pore-complex
YBL079W	Nuclear-pore-complex
YDL116W	Nuclear-pore-complex
YDL148C	Nuclear-pore-complex
YDR192C	Nuclear-pore-complex
YML103C	Nuclear-pore-complex
YMR047C	Nuclear-pore-complex
YMR129W	Nuclear-pore-complex
YOR098C	Nuclear-pore-complex
YIL115C	Nuclear-pore-complex
YJL041W	Nuclear-pore-complex
YJL061W	Nuclear-pore-complex
YLR335W	Nuclear-pore-complex
YLR208W	Nuclear-pore-complex
YKR082W	Nuclear-pore-complex
YKL068W	Nuclear-pore-complex
YKL057C	Nuclear-pore-complex
YJR042W	Nuclear-pore-complex
YJR093C	Nuclear-processing-complexes
YLR115W	Nuclear-processing-complexes
YLR277C	Nuclear-processing-complexes
YMR061W	Nuclear-processing-complexes
YOR250C	Nuclear-processing-complexes
YOL123W	Nuclear-processing-complexes
YAL043C	Nuclear-processing-complexes
YDR301W	Nuclear-processing-complexes
YDR228C	Nuclear-processing-complexes
YGL044C	Nuclear-processing-complexes
YNL030W	Nucleosomal-protein-complex
YNL031C	Nucleosomal-protein-complex
YBL002W	Nucleosomal-protein-complex
YBR010W	Nucleosomal-protein-complex
YDR225W	Nucleosomal-protein-complex
YDR224C	Nucleosomal-protein-complex
YBL003C	Nucleosomal-protein-complex
YBR009C	Nucleosomal-protein-complex
YBR114W	Nucleotide-excision-repairosome
YDR311W	Nucleotide-excision-repairosome
YDL108W	Nucleotide-excision-repairosome
YPL022W	Nucleotide-excision-repairosome
YPL122C	Nucleotide-excision-repairosome
YPR025C	Nucleotide-excision-repairosome
YDR460W	Nucleotide-excision-repairosome
YER171W	Nucleotide-excision-repairosome
YER162C	Nucleotide-excision-repairosome
YGR258C	Nucleotide-excision-repairosome
YEL037C	Nucleotide-excision-repairosome
YML095C	Nucleotide-excision-repairosome
YMR201C	Nucleotide-excision-repairosome
YIL143C	Nucleotide-excision-repairosome
YLR005W	Nucleotide-excision-repairosome
YJR052W	Nucleotide-excision-repairosome
YJR042W	NUP84-complex
YKL057C	NUP84-complex
YLR208W	NUP84-complex
YGL092W	NUP84-complex
YGL100W	NUP84-complex
YDL116W	NUP84-complex
YAL051W	OAF-complex
YOR363C	OAF-complex
YDL232W	Oligosaccharyltransferase
YEL002C	Oligosaccharyltransferase
YGL226C-A	Oligosaccharyltransferase
YGL022W	Oligosaccharyltransferase
YJL002C	Oligosaccharyltransferase
YML019W	Oligosaccharyltransferase
YMR149W	Oligosaccharyltransferase
YOR085W	Oligosaccharyltransferase
YOR103C	Oligosaccharyltransferase
YML032C	other-DNA-repair-complexes
YER095W	other-DNA-repair-complexes
YGL163C	other-DNA-repair-complexes
YDR004W	other-DNA-repair-complexes
YDR076W	other-DNA-repair-complexes
YJR089W	other-kinetochore-proteins
YKL049C	other-kinetochore-proteins
YKL089W	other-kinetochore-proteins
YLR175W	other-kinetochore-proteins
YLR060W	Phenylalaninine-tRNA-ligase
YPR047W	Phenylalaninine-tRNA-ligase
YFL022C	Phenylalaninine-tRNA-ligase
YGR240C	Phosphofructokinase
YMR205C	Phosphofructokinase
YNL289W	Pho85p-complexes
YOL001W	Pho85p-complexes
YGL134W	Pho85p-complexes
YPL031C	Pho85p-complexes
YPL219W	Pho85p-complexes
YDL127W	Pho85p-complexes
YBR060C	Post-replication-complex
YPR162C	Post-replication-complex
YHR118C	Post-replication-complex
YML065W	Post-replication-complex
YNL261W	Post-replication-complex
YLL004W	Post-replication-complex
YJR093C	pre-mRNA-polyadenylation-factor-PFI
YLR277C	pre-mRNA-polyadenylation-factor-PFI
YAL043C	pre-mRNA-polyadenylation-factor-PFI
YDR228C	pre-mRNA3-end-processing-factor-CFI
YGL044C	pre-mRNA3-end-processing-factor-CFI
YMR061W	pre-mRNA3-end-processing-factor-CFI
YOR250C	pre-mRNA3-end-processing-factor-CFI
YOL123W	pre-mRNA3-end-processing-factor-CFI
YLR115W	pre-mRNA3-end-processing-factor-CFII
YLR277C	pre-mRNA3-end-processing-factor-CFII
YDR301W	pre-mRNA3-end-processing-factor-CFII
YBL023C	Pre-replication-complex
YBR202W	Pre-replication-complex
YBR060C	Pre-replication-complex
YPR019W	Pre-replication-complex
YPR162C	Pre-replication-complex
YEL032W	Pre-replication-complex
YGL201C	Pre-replication-complex
YHR118C	Pre-replication-complex
YJL194W	Pre-replication-complex
YLL004W	Pre-replication-complex
YLR103C	Pre-replication-complex
YLR274W	Pre-replication-complex
YML065W	Pre-replication-complex
YNL261W	Pre-replication-complex
YLR163C	Processing-peptidase
YHR024C	Processing-peptidase
YHR013C	Protein-N-acetyltransferase
YDL040C	Protein-N-acetyltransferase
YPR101W	Prp19p-associated-complex
YJL203W	Prp19p-associated-complex
YLL036C	Prp19p-associated-complex
YDL030W	Prp9p-Prp11p-Prp21p-complex
YDL043C	Prp9p-Prp11p-Prp21p-complex
YBR221C	Pyruvate-dehydrogenase
YER178W	Pyruvate-dehydrogenase
YFL018C	Pyruvate-dehydrogenase
YGR193C	Pyruvate-dehydrogenase
YNL071W	Pyruvate-dehydrogenase
YAL038W	Pyruvate-kinase
YOR347C	Pyruvate-kinase
YPR019W	Replication-complex
YPR162C	Replication-complex
YPR175W	Replication-complex
YBL023C	Replication-complex
YBR060C	Replication-complex
YBR278W	Replication-complex
YDL102W	Replication-complex
YBR202W	Replication-complex
YEL032W	Replication-complex
YHR118C	Replication-complex
YGL201C	Replication-complex
YML065W	Replication-complex
YNL261W	Replication-complex
YNL262W	Replication-complex
YJR006W	Replication-complex
YLL004W	Replication-complex
YJR043C	Replication-complex
YLR103C	Replication-complex
YLR274W	Replication-complex
YIL009C-A	Replication-complexes
YIR008C	Replication-complexes
YJL173C	Replication-complexes
YJR068W	Replication-complexes
YKL045W	Replication-complexes
YLR318W	Replication-complexes
YLR274W	Replication-complexes
YLR233C	Replication-complexes
YLR103C	Replication-complexes
YLL004W	Replication-complexes
YKL113C	Replication-complexes
YJR043C	Replication-complexes
YJR006W	Replication-complexes
YJL194W	Replication-complexes
YIL139C	Replication-complexes
YML065W	Replication-complexes
YNL088W	Replication-complexes
YNL102W	Replication-complexes
YOR217W	Replication-complexes
YOL094C	Replication-complexes
YOL006C	Replication-complexes
YNL312W	Replication-complexes
YNL290W	Replication-complexes
YNL262W	Replication-complexes
YNL261W	Replication-complexes
YMR234W	Replication-complexes
YEL032W	Replication-complexes
YGL201C	Replication-complexes
YHR118C	Replication-complexes
YHR164C	Replication-complexes
YER176W	Replication-complexes
YAR007C	Replication-complexes
YBR087W	Replication-complexes
YCR014C	Replication-complexes
YDR052C	Replication-complexes
YDL164C	Replication-complexes
YDL102W	Replication-complexes
YDL017W	Replication-complexes
YBR278W	Replication-complexes
YBR202W	Replication-complexes
YBR088C	Replication-complexes
YBR060C	Replication-complexes
YBL023C	Replication-complexes
YBL035C	Replication-complexes
YOR330C	Replication-complexes
YPR175W	Replication-complexes
YPR162C	Replication-complexes
YPR019W	Replication-complexes
YPL167C	Replication-complexes
YAR007C	Replication-factor-A-complex
YNL312W	Replication-factor-A-complex
YJL173C	Replication-factor-A-complex
YJR068W	Replication-factor-C-complex
YNL290W	Replication-factor-C-complex
YOL094C	Replication-factor-C-complex
YOR217W	Replication-factor-C-complex
YBR087W	Replication-factor-C-complex
YAR007C	Replication-fork-complexes
YBR088C	Replication-fork-complexes
YBR087W	Replication-fork-complexes
YCR014C	Replication-fork-complexes
YDL102W	Replication-fork-complexes
YDL164C	Replication-fork-complexes
YBR278W	Replication-fork-complexes
YBL035C	Replication-fork-complexes
YOR330C	Replication-fork-complexes
YPL167C	Replication-fork-complexes
YPR175W	Replication-fork-complexes
YER176W	Replication-fork-complexes
YMR234W	Replication-fork-complexes
YNL102W	Replication-fork-complexes
YNL262W	Replication-fork-complexes
YNL088W	Replication-fork-complexes
YOR217W	Replication-fork-complexes
YOL094C	Replication-fork-complexes
YOL006C	Replication-fork-complexes
YNL312W	Replication-fork-complexes
YNL290W	Replication-fork-complexes
YHR164C	Replication-fork-complexes
YKL113C	Replication-fork-complexes
YKL045W	Replication-fork-complexes
YJR068W	Replication-fork-complexes
YJR043C	Replication-fork-complexes
YJR006W	Replication-fork-complexes
YJL173C	Replication-fork-complexes
YIR008C	Replication-fork-complexes
YIL139C	Replication-fork-complexes
YLL004W	Replication-initiation-complex
YML065W	Replication-initiation-complex
YNL261W	Replication-initiation-complex
YHR118C	Replication-initiation-complex
YPR162C	Replication-initiation-complex
YBR060C	Replication-initiation-complex
YDR052C	Replication-initiation-complex
YDL017W	Replication-initiation-complex
YJL053W	Retromer-complex
YJL154C	Retromer-complex
YOR069W	Retromer-complex
YOR132W	Retromer-complex
YHR012W	Retromer-complex
YER070W	Ribonucleoside-diphosphate-reductase
YGR180C	Ribonucleoside-diphosphate-reductase
YIL066C	Ribonucleoside-diphosphate-reductase
YJL026W	Ribonucleoside-diphosphate-reductase
YJL148W	RNA-polymerase-I
YJR063W	RNA-polymerase-I
YNL113W	RNA-polymerase-I
YOR224C	RNA-polymerase-I
YNL248C	RNA-polymerase-I
YOR210W	RNA-polymerase-I
YHR143W-A	RNA-polymerase-I
YOR340C	RNA-polymerase-I
YPR110C	RNA-polymerase-I
YPR010C	RNA-polymerase-I
YPR187W	RNA-polymerase-I
YOR341W	RNA-polymerase-I
YBR154C	RNA-polymerase-I
YDR156W	RNA-polymerase-I
YBR154C	RNA-polymerase-II
YDL140C	RNA-polymerase-II
YPR187W	RNA-polymerase-II
YDR404C	RNA-polymerase-II
YHR143W-A	RNA-polymerase-II
YGL070C	RNA-polymerase-II
YOL005C	RNA-polymerase-II
YOR224C	RNA-polymerase-II
YOR151C	RNA-polymerase-II
YOR210W	RNA-polymerase-II
YIL021W	RNA-polymerase-II
YLR418C	RNA-polymerase-II
YJL140W	RNA-polymerase-II
YIL021W	RNA-polymerase-II-holoenzyme
YJL140W	RNA-polymerase-II-holoenzyme
YLR071C	RNA-polymerase-II-holoenzyme
YLR418C	RNA-polymerase-II-holoenzyme
YOR224C	RNA-polymerase-II-holoenzyme
YOR210W	RNA-polymerase-II-holoenzyme
YOR174W	RNA-polymerase-II-holoenzyme
YOR151C	RNA-polymerase-II-holoenzyme
YOL135C	RNA-polymerase-II-holoenzyme
YOL051W	RNA-polymerase-II-holoenzyme
YOL005C	RNA-polymerase-II-holoenzyme
YNR010W	RNA-polymerase-II-holoenzyme
YNL236W	RNA-polymerase-II-holoenzyme
YMR112C	RNA-polymerase-II-holoenzyme
YDR404C	RNA-polymerase-II-holoenzyme
YER022W	RNA-polymerase-II-holoenzyme
YGL070C	RNA-polymerase-II-holoenzyme
YGL151W	RNA-polymerase-II-holoenzyme
YGL025C	RNA-polymerase-II-holoenzyme
YGR104C	RNA-polymerase-II-holoenzyme
YHR041C	RNA-polymerase-II-holoenzyme
YHR143W-A	RNA-polymerase-II-holoenzyme
YHR058C	RNA-polymerase-II-holoenzyme
YER179W	RNA-polymerase-II-holoenzyme
YPL086C	RNA-polymerase-II-holoenzyme
YPR187W	RNA-polymerase-II-holoenzyme
YPR168W	RNA-polymerase-II-holoenzyme
YPL129W	RNA-polymerase-II-holoenzyme
YBL093C	RNA-polymerase-II-holoenzyme
YDL005C	RNA-polymerase-II-holoenzyme
YBR253W	RNA-polymerase-II-holoenzyme
YBR154C	RNA-polymerase-II-holoenzyme
YDR308C	RNA-polymerase-II-holoenzyme
YDL140C	RNA-polymerase-II-holoenzyme
YBR193C	RNA-polymerase-II-holoenzyme
YBR154C	RNA-polymerase-III
YPR110C	RNA-polymerase-III
YPR187W	RNA-polymerase-III
YPR190C	RNA-polymerase-III
YHR143W-A	RNA-polymerase-III
YNL113W	RNA-polymerase-III
YNR003C	RNA-polymerase-III
YOR210W	RNA-polymerase-III
YOR224C	RNA-polymerase-III
YOR207C	RNA-polymerase-III
YOR116C	RNA-polymerase-III
YNL151C	RNA-polymerase-III
YKL144C	RNA-polymerase-III
YNL221C	RNase-MRP
YNL282W	RNase-MRP
YGR030C	RNase-MRP
YHR062C	RNase-MRP
YAL033W	RNase-MRP
YBR257W	RNase-MRP
YBR167C	RNase-MRP
YBL018C	RNase-MRP
YAL033W	RNase-P
YBR257W	RNase-P
YBR167C	RNase-P
YBL018C	RNase-P
YGR030C	RNase-P
YHR062C	RNase-P
YNL221C	RNase-P
YNL282W	RNase-P
YIR015W	RNase-P
YIL126W	RSC-complex
YLR357W	RSC-complex
YLR321C	RSC-complex
YKR008W	RSC-complex
YMR033W	RSC-complex
YOR213C	RSC-complex
YFR037C	RSC-complex
YGR056W	RSC-complex
YCR052W	RSC-complex
YPR034W	RSC-complex
YBL103C	RTG-complex
YOL067C	RTG-complex
YMR236W	SAGA-complex
YOL148C	SAGA-complex
YLR055C	SAGA-complex
YBR081C	SAGA-complex
YDR176W	SAGA-complex
YDR167W	SAGA-complex
YDR145W	SAGA-complex
YBR198C	SAGA-complex
YPL254W	SAGA-complex
YDR392W	SAGA-complex
YHR099W	SAGA-complex
YDR448W	SAGA-complex
YGR252W	SAGA-complex
YGL112C	SAGA-complex
YDR392W	SAGA-like-complex
YGL112C	SAGA-like-complex
YHR099W	SAGA-like-complex
YDR448W	SAGA-like-complex
YBR081C	SAGA-like-complex
YER001W	SBF-complex
YLR182W	SBF-complex
YFL009W	SCF-CDC4-complex
YDL132W	SCF-CDC4-complex
YDR054C	SCF-CDC4-complex
YDR328C	SCF-CDC4-complex
YDL132W	SCF-complexes
YDR054C	SCF-complexes
YDR328C	SCF-complexes
YFL009W	SCF-complexes
YJR090C	SCF-complexes
YJR090C	SCF-GRR1-complex
YDL132W	SCF-GRR1-complex
YDR054C	SCF-GRR1-complex
YDR328C	SCF-GRR1-complex
YDL132W	SCF-MET30-complex
YDR054C	SCF-MET30-complex
YDR328C	SCF-MET30-complex
YIL046W	SCF-MET30-complex
YLR378C	Sec61-complex
YDR086C	Sec61-complex
YER087C-B	Sec61-complex
YBR171W	Sec62-63-complex
YPL094C	Sec62-63-complex
YLR292C	Sec62-63-complex
YOR254C	Sec62-63-complex
YER054C	Serine-threonine-phoshpoprotein-phosphatase
YER133W	Serine-threonine-phoshpoprotein-phosphatase
YDR028C	Serine-threonine-phoshpoprotein-phosphatase
YKL193C	Serine-threonine-phoshpoprotein-phosphatase
YMR311C	Serine-threonine-phoshpoprotein-phosphatase
YOR178C	Serine-threonine-phoshpoprotein-phosphatase
YML055W	Signal-peptidase
YIR022W	Signal-peptidase
YJR010C-A	Signal-peptidase
YKL122C	Signal-recognition-particle
YML105C	Signal-recognition-particle
YDL092W	Signal-recognition-particle
YPL210C	Signal-recognition-particle
YPR088C	Signal-recognition-particle
YPL243W	Signal-recognition-particle
YDR292C	Signal-recognition-particle-receptor
YKL154W	Signal-recognition-particle-receptor
YMR053C	Sin3-complex
YOL004W	Sin3-complex
YNL330C	Sin3-complex
YNL309W	Sin3-complex
YGR098C	Sister-chromatid-cohesion-regulation-complex
YDR113C	Sister-chromatid-cohesion-regulation-complex
YAL030W	SNAREs
YOR327C	SNAREs
YPL232W	SNAREs
YDR468C	SNAREs
YHL031C	SNAREs
YGL212W	SNAREs
YDR498C	SNAREs
YMR183C	SNAREs
YOR106W	SNAREs
YOR075W	SNAREs
YOR036W	SNAREs
YOL018C	SNAREs
YMR197C	SNAREs
YIL004C	SNAREs
YLR026C	SNAREs
YLR078C	SNAREs
YLR268W	SNAREs
YLR093C	SNAREs
YKL196C	SNAREs
YJL089W	SNF1-complex
YDR422C	SNF1-complex
YDR477W	SNF1-complex
YER027C	SNF1-complex
YGL208W	SNF1-complex
YGL115W	SNF1-complex
YHR129C	SPB-associated-proteins
YPR141C	SPB-associated-proteins
YBL034C	SPB-associated-proteins
YDR201W	SPB-associated-proteins
YCL029C	SPB-associated-proteins
YBR211C	SPB-associated-proteins
YIL144W	SPB-associated-proteins
YLR045C	SPB-associated-proteins
YKR054C	SPB-associated-proteins
YKR037C	SPB-associated-proteins
YMR065W	SPB-associated-proteins
YMR294W	SPB-associated-proteins
YOL069W	SPB-associated-proteins
YMR198W	SPB-associated-proteins
YMR117C	SPB-components
YNL126W	SPB-components
YNL188W	SPB-components
YNL225C	SPB-components
YOR257W	SPB-components
YHR172W	SPB-components
YLR212C	SPB-components
YKL042W	SPB-components
YAL047C	SPB-components
YBR109C	SPB-components
YDR356W	SPB-components
YOR373W	SPB-components
YPL124W	SPB-components
YPL255W	SPB-components
YER018C	SPB-components
YGL093W	SPB-components
YER018C	Spindle-pole-body
YGL093W	Spindle-pole-body
YGR113W	Spindle-pole-body
YHR129C	Spindle-pole-body
YGL061C	Spindle-pole-body
YOR257W	Spindle-pole-body
YPR141C	Spindle-pole-body
YPL255W	Spindle-pole-body
YPL124W	Spindle-pole-body
YOR373W	Spindle-pole-body
YAL047C	Spindle-pole-body
YDR356W	Spindle-pole-body
YDR201W	Spindle-pole-body
YBL034C	Spindle-pole-body
YBR211C	Spindle-pole-body
YCL029C	Spindle-pole-body
YBR109C	Spindle-pole-body
YHR172W	Spindle-pole-body
YKL042W	Spindle-pole-body
YIL144W	Spindle-pole-body
YKR054C	Spindle-pole-body
YLR212C	Spindle-pole-body
YLR045C	Spindle-pole-body
YKR037C	Spindle-pole-body
YMR065W	Spindle-pole-body
YMR117C	Spindle-pole-body
YMR294W	Spindle-pole-body
YNL126W	Spindle-pole-body
YOL069W	Spindle-pole-body
YNL225C	Spindle-pole-body
YNL188W	Spindle-pole-body
YMR198W	Spindle-pole-body
YNL025C	Srb10p-complex
YCR081W	Srb10p-complex
YPL042C	Srb10p-complex
YDR443C	Srb10p-complex
YGR040W	STE5-MAPK-complex
YBL016W	STE5-MAPK-complex
YDR103W	STE5-MAPK-complex
YDL159W	STE5-MAPK-complex
YLR362W	STE5-MAPK-complex
YKL141W	Succinate-dehydrogenase-complex
YKL148C	Succinate-dehydrogenase-complex
YLL041C	Succinate-dehydrogenase-complex
YDR178W	Succinate-dehydrogenase-complex
YGR244C	Succinyl-CoA-ligase
YOR142W	Succinyl-CoA-ligase
YMR033W	SWI-SNF-transcription-activator-complex
YNR023W	SWI-SNF-transcription-activator-complex
YJL176C	SWI-SNF-transcription-activator-complex
YHL025W	SWI-SNF-transcription-activator-complex
YBR289W	SWI-SNF-transcription-activator-complex
YDR073W	SWI-SNF-transcription-activator-complex
YOR290C	SWI-SNF-transcription-activator-complex
YPL016W	SWI-SNF-transcription-activator-complex
YPL129W	SWI-SNF-transcription-activator-complex
YPR034W	SWI-SNF-transcription-activator-complex
YDR285W	Synaptonemal-complex
YIL072W	Synaptonemal-complex
YLR263W	Synaptonemal-complex
YML015C	TAFIIs
YML098W	TAFIIs
YMR236W	TAFIIs
YMR227C	TAFIIs
YBR198C	TAFIIs
YDR145W	TAFIIs
YDR167W	TAFIIs
YCR042C	TAFIIs
YPL011C	TAFIIs
YPL129W	TAFIIs
YGL112C	TAFIIs
YGR274C	TAFIIs
YIL009C-A	Telomerase
YLR233C	Telomerase
YLR318W	Telomerase
YKL058W	TFIIA
YOR194C	TFIIA
YML015C	TFIID
YML098W	TFIID
YMR236W	TFIID
YMR227C	TFIID
YER148W	TFIID
YGL112C	TFIID
YGR274C	TFIID
YPL011C	TFIID
YPL129W	TFIID
YBR198C	TFIID
YDR145W	TFIID
YDR167W	TFIID
YCR042C	TFIID
YKL028W	TFIIE
YKR062W	TFIIE
YPL129W	TFIIF
YGR005C	TFIIF
YGR186W	TFIIF
YDR460W	TFIIH
YER171W	TFIIH
YPL122C	TFIIH
YPR056W	TFIIH
YPR025C	TFIIH
YDL108W	TFIIH
YDR311W	TFIIH
YIL143C	TFIIH
YLR005W	TFIIH
YNL039W	TFIIIB
YER148W	TFIIIB
YGR246C	TFIIIB
YGR047C	TFIIIC
YAL001C	TFIIIC
YDR362C	TFIIIC
YBR123C	TFIIIC
YOR110W	TFIIIC
YML112W	TFIIK
YJL006C	TFIIK
YKL139W	TFIIK
YIL022W	TIM-transport-across-the-inner-membrane
YJL054W	TIM-transport-across-the-inner-membrane
YJR045C	TIM-transport-across-the-inner-membrane
YJL143W	TIM-transport-across-the-inner-membrane
YNR017W	TIM-transport-across-the-inner-membrane
YBR091C	TIM-transport-across-the-inner-membrane
YDL217C	TIM-transport-across-the-inner-membrane
YEL020W-A	TIM-transport-across-the-inner-membrane
YHR005C-A	TIM-transport-across-the-inner-membrane
YNR017W	Tim17p-complex
YJL143W	Tim17p-complex
YJL054W	Tim22p-complex
YEL020W-A	Tim22p-complex
YHR005C-A	Tim22p-complex
YBR091C	Tim22p-complex
YDL217C	Tim22p-complex
YEL020W-A	Tim9p-Tim10p-complex
YHR005C-A	Tim9p-Tim10p-complex
YGR082W	TOM-transport-across-the-outer-membrane
YHR117W	TOM-transport-across-the-outer-membrane
YPR133W-A	TOM-transport-across-the-outer-membrane
YMR060C	TOM-transport-across-the-outer-membrane
YNL070W	TOM-transport-across-the-outer-membrane
YOR045W	TOM-transport-across-the-outer-membrane
YNL131W	TOM-transport-across-the-outer-membrane
YNL121C	TOM-transport-across-the-outer-membrane
YMR203W	TOM-transport-across-the-outer-membrane
YNL088W	Topoisomerases
YOL006C	Topoisomerases
YDR407C	TRAPP-complex
YDR472W	TRAPP-complex
YGR166W	TRAPP-complex
YBR254C	TRAPP-complex
YDR108W	TRAPP-complex
YDR246W	TRAPP-complex
YKR068C	TRAPP-complex
YML077W	TRAPP-complex
YMR218C	TRAPP-complex
YOR115C	TRAPP-complex
YOR212W	Trimeric-G-proteins
YJR086W	Trimeric-G-proteins
YHR005C	Trimeric-G-proteins
YDR463W	tRNA-splicing
YHR006W	tRNA-splicing
YAR008W	tRNA-splicing
YDL048C	tRNA-splicing
YPL083C	tRNA-splicing
YJL087C	tRNA-splicing
YKL205W	tRNA-splicing
YLR105C	tRNA-splicing
YLR375W	tRNA-splicing
YMR059W	tRNA-splicing
YOL102C	tRNA-splicing
YMR183C	t-SNAREs
YOL018C	t-SNAREs
YOR036W	t-SNAREs
YOR106W	t-SNAREs
YOR075W	t-SNAREs
YLR026C	t-SNAREs
YPL232W	t-SNAREs
YDR468C	t-SNAREs
YDR498C	t-SNAREs
YGL212W	t-SNAREs
YDR424C	Tubulin-associated-motorproteins
YDR488C	Tubulin-associated-motorproteins
YEL061C	Tubulin-associated-motorproteins
YHR129C	Tubulin-associated-motorproteins
YHR156C	Tubulin-associated-motorproteins
YGL216W	Tubulin-associated-motorproteins
YGL005C	Tubulin-associated-motorproteins
YPL155C	Tubulin-associated-motorproteins
YPR141C	Tubulin-associated-motorproteins
YPL174C	Tubulin-associated-motorproteins
YBL063W	Tubulin-associated-motorproteins
YKR054C	Tubulin-associated-motorproteins
YMR198W	Tubulin-associated-motorproteins
YMR294W	Tubulin-associated-motorproteins
YMR138W	Tubulin-associated-proteins
YOR058C	Tubulin-associated-proteins
YNL223W	Tubulin-associated-proteins
YNL126W	Tubulin-associated-proteins
YJL042W	Tubulin-associated-proteins
YLR045C	Tubulin-associated-proteins
YLR175W	Tubulin-associated-proteins
YBL034C	Tubulin-associated-proteins
YCL029C	Tubulin-associated-proteins
YBL078C	Tubulin-associated-proteins
YOR265W	Tubulin-associated-proteins
YOR272W	Tubulin-associated-proteins
YPL241C	Tubulin-associated-proteins
YER016W	Tubulin-associated-proteins
YFL037W	Tubulins
YLR212C	Tubulins
YML085C	Tubulins
YML124C	Tubulins
YBR112C	Tup1-Ssn6-complex
YCR084C	Tup1-Ssn6-complex
YDR207C	Ume6-Ime1-complex
YJR094C	Ume6-Ime1-complex
YLR141W	Upstream-Activation-Factor-complex
YMR270C	Upstream-Activation-Factor-complex
YBL025W	Upstream-Activation-Factor-complex
YDL077C	Vacuolar-assembly-complex
YDR080W	Vacuolar-assembly-complex
YGL212W	Vam3-Vam7-vacuolar-t-SNARE-complex
YOR106W	Vam3-Vam7-vacuolar-t-SNARE-complex
YJL053W	Vps35-Vps29-Vps26-complex
YJL154C	Vps35-Vps29-Vps26-complex
YHR012W	Vps35-Vps29-Vps26-complex
YPR173C	Vps4p-ATPase-complex
YKL041W	Vps4p-ATPase-complex
YLR025W	Vps4p-ATPase-complex
YOR069W	Vps5-Vps17-complex
YOR132W	Vps5-Vps17-complex
YMR197C	v-SNAREs
YIL004C	v-SNAREs
YLR268W	v-SNAREs
YLR093C	v-SNAREs
YLR078C	v-SNAREs
YOR327C	v-SNAREs
YAL030W	v-SNAREs
YHL031C	v-SNAREs
YGR059W	10-nm-filaments
YHR107C	10-nm-filaments
YCR002C	10-nm-filaments
YDL225W	10-nm-filaments
YDR218C	10-nm-filaments
YJR076C	10-nm-filaments
YLR314C	10-nm-filaments
YML104C	10-nm-filaments
YLR342W	13-beta-D-glucan-synthase
YCR034W	13-beta-D-glucan-synthase
YGR032W	13-beta-D-glucan-synthase
YGR143W	16-beta-D-glucan-synthase
YPR159W	16-beta-D-glucan-synthase
YDL007W	19-22S-regulator
YDL147W	19-22S-regulator
YDL097C	19-22S-regulator
YDR394W	19-22S-regulator
YDR427W	19-22S-regulator
YHR027C	19-22S-regulator
